Brand,Processor_Speed,RAM_Size,Storage_Capacity,Screen_Size,Weight,Price,Price_Hashed,Price_Encripted,RAM_Size_Encrypted
Acer,3.0789005502313014,4,1000,14.179287566531157,3.834939258169977,31558.706209149856,8cb2c0348c8d6b0cb07068e035a6b7c306d3e1ee725058eb2e85d5fe2b405733,gAAAAABn0yoBHHPEc6bjAWA9_YKSF0o_jU-wAa4D2Ja9y9WJbvysFQE1TOR5R6eCCHhDBUCp6rxJnP0iuMQWOSggMCar46lNjukcANiUSdt1tnnkv64aqkc=,gAAAAABn0yoBQYYgxAsm0gYgvssAks-0UyuPUexUBDDtmoCCb402xrLLD3Dl8o5q_qOZpwUUBf_w2uQEADnravf_dUrX0u1ZgQ==
Asus,3.3327825560382025,16,512,16.911822993723714,2.887242687785062,17501.262720510942,0e777e692862ddf53185cb297e248fb9ae084db24d83ba671da126e5f2cf2801,gAAAAABn0yoBYoa93hJOBEK9sJocSRiW2sE5Lx0m215qsACCkDuSQYK7chaAO54wtwXxyXXvOkg4mQAe2XGdbTMldcGPD2S3WpiIfpnJIxCFHCslVcd9FWA=,gAAAAABn0yoBRhvprsSAzDYkvEtxMnUcoEJF9_CubuqOUJD8rJS9fTAM0JacXMFgjy-4R59Q1utIjITJojuiY2CqMi9v1c7D8Q==
Lenovo,1.8289192128181493,8,256,11.996130941857164,2.7672311046449014,9029.916399804506,fddac063efdb69bd1f74089f18440689532bd54fcf2fff2eeb9fadefe67ec05a,gAAAAABn0yoBK36MZ-rW1voI9jYkKOo0W6ZQIfBWqrVsfXCAj9uF7zW0bZXW_Q823nCh-1tCNKI4-elKL3mK5B7WBLknRmlTxKItUVIVGEOkxga6NVhPxl0=,gAAAAABn0yoBdI4S22v1zI1tODpvrVkUStxnHhs6zIJxYFF_q9tK1rHPJL10gyqgoL5JXJ5bqNoL5-Tg6e35-Vj6qw6Nve8YUg==
HP,3.289562411705221,4,512,11.686589111674152,2.982262876200344,16757.87521145047,15a236af69030e499d232e5ca3de0947610d8fd17a43551cc983823b0a5cda80,gAAAAABn0yoBpZ5hgpxRO9Smm7AuNuoaN5xWSL2O7ru-7CZ4TrCFvyalab9tUmVuUOfqigT_6TxCG31fKjvTeUyFqHXtG-EOEDZ7VTJU3iI1PX_WFyaT5oo=,gAAAAABn0yoB1DuJoIJm2Uo5WLoQzedCCpjKCEi3K75XWUQ3FrWJ81VaI0GhInT5reWJUyOIDxpNLYq228bqaA4meEldcHif-w==
HP,3.7725813016641023,32,512,11.05223688237526,2.4938615397095143,18579.28840455552,ec7918fc320afb624f8fcc2377c7038341a34a264b87e7fe456ce1cc296508bf,gAAAAABn0yoBZezfoKvJ0b2a2Fltn7XCfHG0yp_1ysPa_MrsKuMWUiGeGMT6Rxq1DqAFv-t2hrJ3BfcISY9XSNDesw-oLkPFgQShWoQa9TOWydCq_XTJ1_Q=,gAAAAABn0yoBrNYCS-fo4lBf1IuCjWkfCWIjNcynA_44AujikMEH4fhsS1yaTe5UPPAsBPl4TDPxwDui5WUEztbQ_LYkztPt1w==
Lenovo,1.949207772175605,8,256,11.933428621215814,2.54351555255006,9217.451938184204,a8f08eb55c800687873d002b37272cd52d6eecfebc447846b63a322e2e404ba6,gAAAAABn0yoBzPimtt6qOXSNFy69Eeut20khFGhkz8PAPDwu8PAXgC4S8hOmi1wckeAVZG4aFW2ToWzRJPgzo-Kj-hmrUy3BSEnNqVrTS5s84pxOAEqHd9g=,gAAAAABn0yoBSuAtPFt27zVBp9BJPq11XgnJUO5GrbedPaBWiE-K9IbJyBx3P5uDdqBEdKpA91rIo6X3jNxr7KnwxAunfMifTw==
Lenovo,2.093858312309694,16,256,12.243637874406003,4.372073305700504,9783.633851651786,cc58ba579e5784ac063287ddd32239b4603d447f090b75d167d2074d79860359,gAAAAABn0yoBWvHzODvZxVI_qBNESXZEgTsGVhYAAXv9gLKQvcUe7XNrxy6LQg8dy_c9jyO1Cx4IsF-2KX23P6rmQHgGdj15rYuZmjmu7-xF58qEdDGBAnE=,gAAAAABn0yoB9CN_574uceXWiIwaryGuDuMLPOphIdXmTRBZF7DXaJXQZdg3RzpVo97My0CHbdHvyS2nqOf44ZStPEqLxg36zw==
Acer,3.928487735104099,32,1000,14.783485649498552,3.154197729522335,33354.90259562436,9b63f051409e801279e913fffa317400d122fc844d660545fc693e271a002360,gAAAAABn0yoBO9WzdMmUUdDMqzp-S7FxDM9WTX_U4wLqJQNDVyfgOhUeRD39xcuiszEXHU9FRF_1l8Ql-r9iX5ImlDQ-t9iLVkLQBsazULIg1cG6Op5dplM=,gAAAAABn0yoB0IlxQPUzOfIGHQWj44WjjazvD-RYU4Nthw60TbV67MBKhn-s_aTE74QDWiSnt_yOhW7Q98fx7IzafzvOaKM0cA==
Acer,1.9524423817737244,32,1000,12.318240742348404,3.3079855417117576,32611.790570357465,066b60f1a809e3ed1e70938e0a5dea271917316b28a63b62ca2503e64b8124f4,gAAAAABn0yoBoJPqZKbGqSMNqH9Q50xOYPL9w4YzZGSWNfsObPTzVhUcw4FpeHr_peFOqTc03p7tK0dbj9Mp2KgWvSrrXMPFFj26UJXFwiLoDc2IPqlkIvo=,gAAAAABn0yoBag0Rcdd3lwZeZsFDSbzUm21T76HVQ3e4vbYyfimHgsNnS3oT9toh8kcV00nass94wHOkE010K8FGLjSlmoLPRQ==
HP,3.635962733423948,4,256,11.123124888375951,3.7821483967004337,9468.150557363018,238d658f580557fcf1fa7c67f9259495256aa1d2595d8fa43f72185cba97bb75,gAAAAABn0yoBiP_ap080Gi8y6HEbcL1ccujb6p_zXpex6LBDXV7gS8ZK0fbjcgab6CDKAQKKdnX_qOYeE6W-7jr008_SVLXvoi_8rNyOX3Fvg47rvUz4hLk=,gAAAAABn0yoBxht8dxttSCHa7c67HmiyrDBKn5Zn1Mhhl6-SdlWO-RI2RTDPxljmTYzirZxkki4z0iQLXI7FmTK_MFLU9izBZA==
Asus,2.730694641120087,8,256,15.959710073014932,3.768960485454643,9404.819380443085,53ed37207bf516c215496b0f97d7012937c739f166bbbd13906610e0bae4b7d5,gAAAAABn0yoBMT16qvd58IahczSKk8CepDUz7Cfnvk20mBC_nPq78XFTNqrLvMG7udQ8BQlOJwHCVDOUzJoAhorQ5gHcrUzpoD_7UFAbHzYSIIa_a-ZPcEk=,gAAAAABn0yoB62hVKuhAN4qm3pGUqRg3DQ92IqlftgaBbP06OBV8VMtTjidRGSnfkn9MSZk9G-PjYMY_jmiBzzE0LAhAo0_yGg==
HP,2.1180776860079424,32,256,13.1935742060238,2.2021306145657773,10413.731014080557,9d2ac44cfde8a347ab21544ce0194695457fff441533f01ee2de3ec07d8aac42,gAAAAABn0yoBfsW2fxhF9siY87_roeYWMYCxGiv4O5oGzyTJmc-S6u3LLTXysAwtvx0hZ-HyhGQgK98jVluRDiCucotoZjyEFOv-uGAL5dxxEjoe8WlpYcU=,gAAAAABn0yoBTHfzYsMU6hS5uNTroPdvIg6DpT2PoTCfKVks42ZfZQbsKzCf4kvXF2s_9rIfDMgUvUrzK0pmgSX6WIYWRVFgvA==
Asus,3.6768747531812784,16,512,13.122180119484405,4.494622359012997,17863.34574876797,99a35c4fda530d41648e6061601320774d35cd48ac415f6c6f7ca8bf747cbc89,gAAAAABn0yoBjDVnaIxLxjPKJlbwO-NUPgcHAnb7Xepe8XMebDrjpTE-a6oijdbQxwJxgkuTwjHYF9JmPnBGIIZv2r7XD7WFemsT3Srjd6UYAsarlbwMCp0=,gAAAAABn0yoBK6qqxP0IOXUxE6u6nkVGn7NFab0TRjeeceKYm2BfziwJI0bUcPEJ5xKD75ejCg8GIX2_pRLj4iONkWVdGe4QCA==
Asus,2.613263137506664,8,512,12.81487417500756,2.5319796596718183,17124.384006967848,489baaf93e33113a8c05bf53d04ef9a4317c6cc9f35d86ab97237a747c4ebaa7,gAAAAABn0yoBdBAka3VBefycgzpTYh4saCG4BztvwuwmC1tTEo6RVof8UZfOasefs7Gj-Pq0RTI7ZPnmzQ5my15LXsrGi86OpBbaeCgKYlyAp7P6z7sOmXU=,gAAAAABn0yoB3NtSXJF5eggHnCqg1NckPNpD4HuwS8bRRI2nRZbWfx2TCvsiJb0aVYpUmkj4wvv56ruj6F1h-MsyvuAceZV0vw==
Acer,2.787043384824225,16,512,16.852239662878524,4.169214908149007,17442.27647012818,69a0c45494671b277f0c490cb233c935de4263af63cd1b5254a6861183b4ebd3,gAAAAABn0yoBqGCPp73NSOnPLx_gbHt_s0TcNW8iDcGFBteJLuw94vV4XBKAeMbHqxHdg7Jy-nl16sdn6j-yR-Xzl-VhoRoOgLJ0CSN8MULXrJsV6HqQ8FM=,gAAAAABn0yoBOaECdtGFI041wuEAFtCyKo7IDrWq9ozIcYJHJNphqnJNNYw9klFId45gWg0uuFyCMv7xaQTB1CFw43KqWrcTkQ==
Dell,2.398083423499414,32,256,12.020692503855688,4.3180129643845,10554.60906823848,c6d24b965f0b3c1347857cbd098afa486a95cb49863f34cc087863b91229e650,gAAAAABn0yoBv5-lDpiJnb1qbmQWYxIMlwMt6kp8WPNCykcSpBgSMkwKABzPeW3FJpfi89qMmu86lMrYgdSEc1nT6NRZbGXzIUCwJiUYES-WZFdrU-gAd9o=,gAAAAABn0yoB17Q4BWFCgUBRLUNMsi9_nJoslrHG721e_F2KYcI1ISm1nQhoB_eGW4NSRZeu68b2p2iyYEsUEbpjn-kYDR2t6g==
Dell,2.982377128587318,16,1000,16.389428383719412,4.144698602273941,31929.6744769352,795131ac07ab7b981a3086bc68679e10f971b84c4f4a7587b986b61a7c360f8d,gAAAAABn0yoB_dB1CnogLUTtiPdwfekCzUcR9yUFhRZg8P0cdUlBm8LGln0prcUtjynN36LAEsZKMC5mybKzbtwhb9V4mfbNfmLg2v25D4X-NQDK39_2jOo=,gAAAAABn0yoBj-TWFerS2nwQxfMGqt_ZrIZbKN1aInCUVJlyvcGdbA-Zxg-Yc8OcwUfzWclKbnJCc5rLBdQzJuf1dwUFlyijYg==
Lenovo,1.9088096814625568,4,256,15.660819992839327,3.7369329396624353,9087.071602980595,eb116c5db04f8fb4540f8493853838435544d3da16833f2df04abdafac005016,gAAAAABn0yoBqwfH2GC0xaSFOioookhrp4DqemGo742EmjDhomXNSm4TFrO7vh8aMwP9dK-X7DMgwmTN46vxHdfx1Z84o6FlpqKrztMw-_V-D2o-kuG8BTs=,gAAAAABn0yoBiBD1S96t4OQzgP5KMA3Zs1WsswU9I_kxnCrPqnbybIwP6tfGXxU0zE1ftADMQm96X6ceFwdOKuAkjE_J7NthWQ==
Acer,2.4777038416294017,16,512,11.45887973299588,2.0438269913266485,17064.361782900898,97578496939d02eeb6a2f8c08c8a08f5ab8cb8f1bea3a1b007a51dbb211d0a03,gAAAAABn0yoBCKJGBhbya3LsgujD6BsiSe4ypGP_pAfmSNeQPkgQamNV68QqI2vJt8i5dSZIjfEht7ZfWWEvTbhwOx5aU85wny7_Hl_0ftPjy2AAER-tE-A=,gAAAAABn0yoBs4VSvSYGogo6OYi-eiG7LNVJyUBClmMHeN0jiQf88cRs-VXD20j0E4Xh4y6gLmPI0BfvQtlrk_WQP2kJfnFqlg==
Asus,3.923530805838219,8,512,16.920374609005094,3.081126477089512,17155.42246340321,520e0e38ba56defa8adb06c24487713fcf864b6354f16e0e2d13050f35487a6d,gAAAAABn0yoB8lDTlk8L2uupVD89KjfRhve4JwZ-Gh3SUJAfp-RbhxLsLprwqNKDsVNIsHV7Sbvg8xSmn8i13KMcbZNM2wReRq7k_gQfjouka1a-orLE5fQ=,gAAAAABn0yoBXyKoDGDMcGmSTp22W7aD8zHYJvhu4RTK9pwJweHVm447J-A2agEcG1A0HTseHe8CEOpazZDDjg9zeUHklOIMEw==
Dell,2.1453335817528187,16,256,12.628195781234064,3.814518288087744,9740.413388748191,edc587cb9143c541470b0d6098f4089be3afba2b13ccbb067a66df64d70b13fe,gAAAAABn0yoB6Ki6Rdb9BJ67j_PHe_BjqYd9shz8FfTpcs01QW_1IIyYPAlJCDVR9xegOsKwlO0ggQM0G84GX-MrLCipCiJHZBQ-MosLjxnwsgsdnsV65Zs=,gAAAAABn0yoBYeNFLu0jgYMby_xoSQIeDWX9m3rvBEkEfx01DmQf5N2UmhjtAK3L96JXuJP7HHyzBVfaPo1_mw3RpSvss8hgOw==
Asus,3.1418416613532303,16,256,11.591497562134474,3.1623538877676163,9274.525545150296,20c85f7786e67f7a89268b7aa6e50368515a5cca127bee6363eec768df113c27,gAAAAABn0yoBAbhxYv-1Qkc5TmwNpuOUSQq4jVU1HsdmtUfekY8UW7iD9POjI5YuJdJR_IXNjMBFLxtT-OApcZCPxe1S1RHg8JK9TgDDY3-hZolVYv_BQYY=,gAAAAABn0yoBre0IXqp9Wya-d2ylBI0DAb_a5yyni7REF_F63Cg6l99bwA4YG4XN53vaaFZReD1XKKVBqQJx5vbuZ0j6R0lRVA==
Dell,2.312975160561737,4,512,15.975885404754557,4.590439684738439,17156.710715175002,88ca7c54f2d2e92057d59dd2c194eb27919360b9ec1b86f35e045b2f9a6f08d0,gAAAAABn0yoBwdVLgtxF2o_jNPC5oz0zri9o_R-bNmfLrMXHerQx5NktFWUxOGPaKcY_MkfEtWkhw3n3kGtYNFNdSgHmmDj9uvYDvmljjgv2cKAkjKCQ7ZI=,gAAAAABn0yoB3FKGmxIgnWXYxcdH0t65ILKTdEOeeTvpxAbCYFULdPdwfc_CarA7qgaMj7i0og_0XYW3kxo00HMgG2vYcWoeUw==
Dell,3.433682814216501,16,512,15.2400532020662,2.9264068260488463,17789.172102765056,64f814ddae00b8e92d9adfe2676677db55d538c2b7316feae8d5096fbb09d552,gAAAAABn0yoBDkVLHLHn9qnaOZ_x0hZMuXYFZX9SqN-y87eMoqcA1z_7WRQUDe8ZZFQbgJ1NETvGet-gEdlaS8ZIoUf_s43fOMZEKTG77AdCBZJ0qW2wMRk=,gAAAAABn0yoBZuEAwA_d093lIbc4fm5hJKwCI8DCTtzRujoDBjkKqMbfEoq2PAGA8BBkDUxH4k41ts_kBCjg4qBb6vduPciHPw==
Dell,1.8271841517958745,16,512,14.703312835267404,2.880604377375981,16922.99041879282,b1c9860feb62d96390089391203222626d0d3bc86f89c2ee84a2d5b36ae702d9,gAAAAABn0yoB6KdGg8Sg7irAh1K00YfIzfL1iI0GjMOi32ZATezT8TDs5G4HWhh1pbjiqLOdWPME0c7hHo8r9N-K9aIFfJlXG082vwS3OiN6OJj7S16wiIg=,gAAAAABn0yoBZExhCd60BQhGYi8Mfj5l7Ftazb2jr9jccXAOLUgwYX8ecm9_5AZrLJlBVUEQbtFYtYUHBNwWatITZeHg5Qs4Pg==
Acer,3.924552612696362,32,256,11.9358851821936,2.797993079277974,11255.348016729007,8282d4914e6bb2c27547400a2f7b37f8dd03077df48c055978e86fab12345c0e,gAAAAABn0yoBHboHBNFUW5AXmRsYwi4GxFG2C9bbywVYMuld43t5OkORPc4CUWEl8axP5CUK345pMUxNrrwyzlXj-iieP7AS5y6YtwYZf02TZWKu22Kwzo4=,gAAAAABn0yoBzFdjWnz6UCDUvs_SLMJCN8WR6iKLNPqdxQWUTfPCsJu_HWMwd6_lshmpwhQ7eX5WcurshQue_EwoQHFzRfjW-g==
HP,2.634473853459098,32,512,13.87097669753577,2.998342606882386,18769.15165707092,5d0a8f7bf57b93faecc4e448e65b6e9599b093a9d992327b8c98d2bf1914065e,gAAAAABn0yoB_oEVznzhdiZlapZieH4_iUM1H_OWwvLctaPgOe2UNSJ9DgcGKhAeqkySme--4tjOk2ExLekx2wCchxJIenZkZRkUdwfobhBWt6NP2l5hy2A=,gAAAAABn0yoB0zQJgPfYFmOuTpk_ht6G6kA0t4P3CcoZRnT2GugDawNTDBWClaodmJeGSKSkyRvIUHJrjeE_tHeRjZU3L14iSg==
Asus,2.09012615836616,8,512,15.683336161323282,3.6722148929425615,16918.871474172327,ae1a5b59ec7720cf5c9b5479cd8577ecab8696af743ba4f01cb27fd325e250d2,gAAAAABn0yoBu-cvy6b5-j9H2_CorkdkYaH7Num15ZdYTPajCoW13zwSWvOfgQ5_eJiNoIkN4QgiswjhAdOEayiQ1ec_42KDFVU4MnyjOCr9KWfHaRh7NyU=,gAAAAABn0yoBNpJthS-K-tXC6mFki3ssmg29I267rsPC4kBmfxS4wbYz0uRz0RZAo-oKZm7Ct2n5J4cyLa4SwUqzV2WswbLt2Q==
Acer,1.6837418683250316,32,1000,12.82174362886304,4.121045882817772,32466.674974474045,638a9f6471466ee6fd35c27d833cd5ec4bf72ef0a4ca915389fe4c46e95e08c5,gAAAAABn0yoBjOrqPta0gRQzKuJc9zw1d_WHGSsuV1eJ9JNeS6AvzVi3Qqbe7MHCA4VxAwbO25oHnN4l3VfDZ6WB08O3-KOUlWW-EIcrbC_6yns_3ARDAIY=,gAAAAABn0yoBBtDtsABeq7M_ro1_njKyiobXO4Uy9lxSnXRamwqL5HzuulW6-mYNYG3JVWGa7PcHQ7l8I1gE9sxgRhjSZyJdXg==
Acer,1.924394762718852,32,256,12.870138971090247,3.9877037532163553,10719.665409273986,607d218264324bdcc00818a9847962e9a01c08e5fbbab2f8216f5b0e961bc84b,gAAAAABn0yoBHFf4bquIdIsa07_hL9-mNTEgHQkRCpW43UmkLXaP0BWdRNmMUJKwTMNcpfZYXREI7j-6I2NTLdz1wvml8mQIhKFSTQY-6maRIYXdTC0RCiw=,gAAAAABn0yoB1XQpeBEhx_-4SY4m_e-CEYp7170JKCsZavBjmjY4PNAh4GxmdDm6fBcRtho3prHJM7TtHDkQNlBH9mYxLTHrSg==
Acer,2.7994348713900443,32,1000,11.018845436288732,4.423153459944439,32767.274320916287,908b4e9916c877e8f7f3873eca99ffeff9c591a5c6e645158874c3452b2645e3,gAAAAABn0yoB_SAQQY88e3XpBaAqju2RgXLbWaEFr8a9w5rAP5q3DTy_gqWgA8YHvf5MXbwaxjEBgAATMJPmPjCMzMl883ZBn01bPyiQfAuWS8BFO8y_4q4=,gAAAAABn0yoBMGxt5SzXZyq6IXX9sPJbSl44aul0-XBH6ZhcHSXKi5HT6dM_4UQar_rhI6CDPsqc1KW6f8awMCXDqwDL-50MaA==
Acer,2.342507941078216,32,1000,12.045460409872277,4.657741986492274,32795.04127811074,3613b55f74327988e5bf7ad4aad2ea35ee26e3bdb2df2e1af0d722764f9b2df4,gAAAAABn0yoBvYVXGhAV56lcKwog02gBFrjQgKWjcT96KRw29CrfKLQLjzC5MNXg4Od5toJ4eKuAaoBAaANUqtSPGK4HpKbp_FoZwu0a5mJFK6zRA7brZa0=,gAAAAABn0yoBqQgCrPuwKHLz7vTxgiap8XtbCJbHisuyXvQMoo-Q69XanvGrEsAoW3yVlfKHyU9uSlOuCO7gi35A6fjN9_3nVg==
Acer,3.572208414706524,4,512,16.252433750731008,4.448237127030054,17298.46593347018,4555d9c2108aacb9e6cc97c663e29474dcb88ee5993bf046f52f678e161a6aab,gAAAAABn0yoBVYzyrO-AfQFi9r1yEuVw-op_u25fvw1Fybi_DK3bfGeTVE474MkopqPEkK8LUjHgUOYK0R4U-vRRie7f7s2xwbiT6bdqC0O2Ou3Lw1KJUc8=,gAAAAABn0yoByoBp_O4ylieqLpxA0BHUriBA0fTvM92OOYLDJXRJeJfJsDRULMEh3i9jokAgeN8Kx1z_2q6gR5xYp3vsmUTPSQ==
Lenovo,2.5772188091545147,32,256,13.650478949826242,2.0568362101230635,10517.182685967558,d477e3e6f5aaa33934b8f42bdea0fbff114b6927753aa4eb226cadc7aa4aa810,gAAAAABn0yoBkZPeJD6YRN_8lrjzjB5ncLX6cuE7dEIy1ImEuwmDvTDKVwz7tWXRBazI-PHtHlDERD5ujcWrEdsu2MKOjiwGlyEsam3VAiYSDMbqBKT72OE=,gAAAAABn0yoBJCJUNx8l_39FUpKoH4ICQxmV84m4qZrxh7d5cB9kBFNO1kcxq11BXFgUI7_L_hl1V7GTdvZGzP_YoIjT2PeI0Q==
Asus,2.121785681469075,4,512,16.905406995406604,4.207753860655966,16732.176887532056,1af07788645f5a6dc8e6fd6376512ac49225057c46b51d657fb736f83f4e80c5,gAAAAABn0yoBgILHusrEHLntwgNK95ZqK8G4smlz6uQWKMLEtbxSsg9SDCA83LP4eKG5u2lqJOGEAV71moHH5bxVWmNGLjF1b8RvUBr0Z-VQQka0SQdF8GY=,gAAAAABn0yoBdxQQnap6dwTEoRcT1-aUd6WfnJRXMIbunVPCxkvfK7F2DMzW4LZtEmp5tKjaKuIFdUrIs8dHrG9PRpTKvqyfZw==
Acer,3.0428624665100754,4,256,13.374247781442756,2.625198720854995,8975.326466281276,7d165fa351dbcce750386f01b8e9783b4cdad3bd89368c49284d8c4a8ab0d59f,gAAAAABn0yoBnMAcaEd6AtqWTgfjfnVIPyZWSIna2WRJFqc33eehAedgb30bBli5DSTnzZP0M9io4QhboLnYBga9GHlOL987C7kW3xM3aVvNshIK44OZef4=,gAAAAABn0yoBxyeMGWOtgAx0Xh6gVj9kv9OZRVTWrnmHfckiJnuv8pFdaP8yOJgkEZwTo7AHKTprWvV1ONFNjqhR5uMKSFpXqw==
Asus,3.2669430422136143,32,1000,15.291118728681449,2.398784128123948,32909.11452258751,6a1d119170857b56d8e13f031d6307adb8c7a809651a8ca53877c56ad023c88c,gAAAAABn0yoBZzk5kdyG6UjqpBHuZYr5R1l3IDSl_k9dLnSAwrxpmQFOut4GdTaSIln9szIsPGUtMw3PPVVG6tTM1q8lYR6NIAJk-ywntPES6lmIsrKQDG8=,gAAAAABn0yoBtv7qb01rlfsfTNp1jJ3hoeyeEGqTc9_RJhLAa58Xw7tonbkujKd_LW0uERUWx1_DzDYx-LqPXWuTeAVXYeiEGg==
Lenovo,1.9176047697523744,16,256,12.691514257428375,3.9154663543974064,9526.042606303856,32fc81fb45361857f49d4cafbb193860ef4b38ac2d25ad8e74a47a445ae7331b,gAAAAABn0yoBPVAa5VAz83EpJ9H1uOj1JaftbWy8cZg4yzvjtYfmj54TmeQFVt_2IEqG66aZc_MevJ7tHQcNQOUfR4aAFY32_cM0s8TJvNrrJFg0rm0oKxQ=,gAAAAABn0yoB2fqYbHA3PYC6yGzQ80zMtbRoqjO0s20Wobr_uA69KyAZMWSIC4jEu0ooDJlfGdqx-ry2q0cQi1Dj9DdVxf5jbA==
Lenovo,1.9190480407207944,4,512,13.1828578468456,2.959229586223085,16430.161831411904,817592073ba70d3c63ad445b9293780653c1d1895ed1890d04ea802644c96d90,gAAAAABn0yoBvoY6_aH6TPFJRAdf7hVDDqyPFsCz5hGlFO66c38WCL8OE39dKIPXJNfYuoFkjZSSe5DrW8ayBOVdlIEJNiMRK0Ju5C-mHiVKwskn3IPmQxo=,gAAAAABn0yoB-e-NpzKQdnMS_eCg-eNRww0OZ8jjoJiOXhzsLHIM51mOVoEJLw0LXx6hyRWDZgg2wietm5SUO55umCrdMDFTnQ==
Asus,1.5916785673338574,16,512,12.144355925545367,2.1713514901113298,16969.92215343469,3c39407570c816590d8f2c3f7bc5514c57b8317f6c15a9a2821acc4ce73b64cd,gAAAAABn0yoByQHdd9yakqFNLPMw3PMcckl2AMnmP_hfUgCLTiFhdv4ejQVxDTkXLBX--7XMq8v7F6BOxe0MBnbkH1mSpcloaYhtpU7dPd-Vm_Mqxdp9oKU=,gAAAAABn0yoBt-RKMGU0pWLlgVf_O-O-EIyWt1fYuU0a6UPLTdamz1DkBVHzc4JTpFVvdn32eheC4UEk3fh2urtxy6sR3SRZMQ==
Dell,3.341005037664101,16,512,13.08237421099637,2.412889203195084,17572.439863049596,1b2b26fe35a42392a69ee0a7328cd1de5a855f2da7764e921e241ab4a76694cf,gAAAAABn0yoBXlLn97FvTcM2XisoKoqyG5HPOff50SZOzG4gVVlvzMteZnxXyTgepWYDp6vj6ESBy1JU1mU79H6CMDkd_b4vBw7YlQPNhB369lcw85-uMrY=,gAAAAABn0yoBc9jyNYMi2g0E0fwQUizw27YQw_N-Y0UAqPmAnqYj4aIZILoRTbMJVqdJDmr2rPt2PyJ0UwyniiIuqs67OpbBHw==
HP,3.1595113190545128,32,256,14.28342512252386,2.0027882506098837,10307.602054620887,e0683864bc26fbf87160660c6e24db00b38fdafcbfdf36775156903019f2fda1,gAAAAABn0yoBRoifeU1h2UTj3hQ72hKr7ZLR_esxEcaiYcPix0PtL1mszLwKQFj08FoBDs61O821PDWZNlFvDsQWqNtpw3NLiJqgTalq_fcsd7QWslMPImc=,gAAAAABn0yoBudOQKaESbSrczHWyQG7I1lBrezLfB488utsiL3Ns4JLqtQNLsv269jwThtW0HHoZ_EINLFBjHIyzWOLHz_lptA==
Dell,2.6865771893745345,8,1000,16.950637285875494,4.709670882034121,31553.39887164781,a0ad050e9efca85d91e628dc447ee80ecd0af170ff5522745db3ffdcf1a99c38,gAAAAABn0yoBc8mrWmV7LmeCvlCkW8lRwOyPFxgpK69MGf9_5qmSnl2AFaSZDrkRG-XKsLxfn6BZCB75J9g6ETvdQHJi4l-4R7ApvNSheiugcL6DsgP1DqI=,gAAAAABn0yoB2B0Gg9TSJtJHlqzd9KuzlBxv-U-c1nVqcW71XanxE4ow8kkpfaQxXk8Wpqrlqiby_FFYX9a0bppLL3vx37Y44g==
Dell,3.610426122422993,32,1000,14.985210278430714,2.0738539515237155,33489.96968925737,86c6360d9e18ee9a3cf2c8fa5b5aa2d9c816c1ba4b8d3f3bd99c7d4dfa4fdb74,gAAAAABn0yoB74ZwRFHzAHxbiIDjUZUwb01mV2ZMA5WO3kAdJTWWA2gepJO2bmtl__DmRG2DfAlQdoB_fAHOcb_ckgGDIBvj7Yu3GAiKWJJUdPdo6fFn0xM=,gAAAAABn0yoBcy62doCE04UUCPd4-NJlQumLtaqwgQWga1524xoU8F77JEpzbTNtPYskxTUEqfGIFzJnQnNdEXz6PPvqZnH0uQ==
Dell,3.514175382375133,8,256,12.195475726449883,2.6283673085285333,9431.367188490723,a842f60181ab20f49a344e8bd145146e272badb9cede685358a0d5a92054c98e,gAAAAABn0yoBryQoQXH5Bq2e3AHAYwls7Dy4-yZjy3XKmpKcm_-aOd226fL-wgpErbtqOaaWTnuD2ATDm_8jeDzlBZ_WzMGRyic-HwGJa2DaFijiUQFYRno=,gAAAAABn0yoBHH4FsPb2lbQvb1KOr2qGHKMYLuH36OR6RCHTE--bc1BUF1lBi5RQx2Owi-OVM9r4zimjNKE5UVY7xE2yAUKzhw==
Acer,2.9633859109918803,8,512,11.269768649549306,3.248788342063722,16951.439990127954,95779cb5a3e92ba8b88f03fd6a122975b808a5fe186728cff8133dd31f35ad7f,gAAAAABn0yoBDOkkDbysmAzU80meJiwx2VubLFL8vsO_t9zp0l6q-9m8xLM2UY3ldFx0hbOyMCBDrvZGfqjbxo-nEsllFyiuuAovI15v0EpvMI_7KjJ_6ZQ=,gAAAAABn0yoBabqXH2Skhl_vTddGCyEm7Kd-rHPT-1vU58aGvmdIWAU7s77QPKckXP57eiN9v0bveLE5nzgpVCc6xTVEZBuCyA==
Lenovo,3.6706782012831463,32,1000,11.758138887887064,3.0697139778524574,32968.61211133288,63240a45fec37e9f803bcbdd54389ce9a5857c967e0d88e6018e762d35b322e9,gAAAAABn0yoBTV9qFciJNoHCe_4ePvbJbVe9QK53E2ImI7s4PV9LHVlV2mrwBwnjF962nrD4o3ouMlJKN3hvsLqVoPtbp3fLb__MZI7eqCtXQtOoX2Idl-s=,gAAAAABn0yoBkB_pQBAELs6E8VZbPgLpbgYzLhN2LNRPnipG3zjKeySNJVZGKDSx5diP9pA6bbKVW5r6oLI1-Mje2tSip2eiNQ==
